date,price,district_id,lot1_surface,lot2_surface,lot3_surface,lot4_surface,lot5_surface,lots,type,surface,rooms,extra,extra_special,land_surface
2017-07-20,206500.0,69005,86.73,0.0,0.0,0.0,0.0,2,apartment,87.0,4,none,no_special,0.0
2017-07-28,110000.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,21.0,1,none,no_special,0.0
2017-07-06,130000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,42.0,1,none,no_special,0.0
2017-07-25,410000.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,80.0,4,none,no_special,0.0
2017-07-21,535000.0,69004,0.0,0.0,0.0,0.0,0.0,3,apartment,108.0,3,none,no_special,0.0
2017-07-21,137000.0,69005,0.0,60.82,0.0,0.0,0.0,2,apartment,60.0,3,none,no_special,0.0
2017-07-12,266050.0,69002,0.0,65.1,0.0,0.0,0.0,3,apartment,67.0,3,none,no_special,0.0
2017-07-05,200000.0,69009,51.54,0.0,0.0,0.0,0.0,1,apartment,51.0,2,none,no_special,0.0
2017-07-27,278000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,52.0,2,none,no_special,0.0
2017-07-12,447350.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,108.0,3,none,no_special,0.0
2017-07-27,189000.0,69005,86.27,0.0,0.0,0.0,0.0,2,apartment,92.0,4,none,no_special,0.0
2017-07-26,129000.0,69005,0.0,62.95,0.0,0.0,0.0,2,apartment,63.0,3,none,no_special,0.0
2017-07-24,850500.0,69002,152.32,0.0,0.0,0.0,0.0,1,apartment,160.0,4,none,no_special,0.0
2017-07-25,137500.0,69009,35.69,21.89,0.0,0.0,0.0,2,apartment,53.0,2,none,no_special,0.0
2017-07-27,389400.0,69004,96.88,96.88,0.0,0.0,0.0,4,apartment,110.0,5,none,no_special,0.0
2017-07-25,147000.0,69005,48.44,0.0,0.0,0.0,0.0,1,apartment,48.0,2,none,no_special,0.0
2017-07-27,515000.0,69004,0.0,114.42,0.0,0.0,0.0,2,apartment,115.0,4,none,no_special,0.0
2017-07-12,169900.0,69005,0.0,80.4,0.0,0.0,0.0,2,apartment,90.0,4,none,no_special,0.0
2017-07-05,263700.0,69004,66.48,0.0,0.0,0.0,0.0,1,apartment,64.0,2,none,no_special,0.0
2017-07-18,228400.0,69009,46.2,0.0,0.0,0.0,0.0,1,apartment,46.0,1,none,no_special,0.0
2017-07-13,170500.0,69005,52.44,0.0,0.0,0.0,0.0,1,apartment,57.0,2,none,no_special,0.0
2017-07-17,163040.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,20.0,1,none,no_special,0.0
2017-07-04,275000.0,69009,91.36,0.0,0.0,0.0,0.0,1,apartment,84.0,4,none,no_special,0.0
2017-07-21,115000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,30.0,2,none,no_special,0.0
2017-07-10,597000.0,69001,0.0,143.25,0.0,0.0,0.0,6,apartment,140.0,6,none,no_special,0.0
2017-07-20,325500.0,69004,78.39,0.0,0.0,0.0,0.0,1,apartment,81.0,4,none,no_special,0.0
2017-07-25,122500.0,69004,30.93,0.0,0.0,0.0,0.0,1,apartment,36.0,2,none,no_special,0.0
2017-07-17,137000.0,69009,0.0,75.82,0.0,0.0,0.0,2,apartment,73.0,4,none,no_special,0.0
2017-07-20,289000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,65.0,3,none,no_special,0.0
2017-07-28,350000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,91.0,4,none,no_special,0.0
2017-07-20,235500.0,69009,46.05,0.0,0.0,0.0,0.0,1,apartment,46.0,2,none,no_special,0.0
2017-07-21,505577.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,124.0,5,none,no_special,0.0
2017-07-26,190000.0,69002,39.75,0.0,0.0,0.0,0.0,1,apartment,41.0,2,none,no_special,0.0
2017-07-13,128000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,32.0,1,none,no_special,0.0
2017-07-12,125000.0,69001,0.0,28.71,0.0,0.0,0.0,2,apartment,29.0,1,none,no_special,0.0
2017-07-21,340000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,59.0,3,none,no_special,0.0
2017-07-24,167803.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,106.0,5,none,no_special,0.0
2017-07-19,154600.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,68.0,4,none,no_special,0.0
2017-07-05,406850.0,69009,0.0,103.26,0.0,0.0,0.0,2,apartment,103.0,5,none,no_special,0.0
2017-07-28,122000.0,69005,0.0,58.58,0.0,0.0,0.0,2,apartment,54.0,3,none,no_special,0.0
2017-07-28,126000.0,69009,37.87,0.0,0.0,0.0,0.0,1,apartment,46.0,1,none,no_special,0.0
2017-07-13,573000.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,110.0,5,ground,no_special,124.0
2017-07-24,120000.0,69004,0.0,23.63,0.0,0.0,0.0,2,apartment,26.0,2,none,no_special,0.0
2017-07-31,133550.0,69001,44.15,0.0,0.0,0.0,0.0,1,apartment,45.0,2,none,no_special,0.0
2017-07-28,155000.0,69005,64.47,0.0,0.0,0.0,0.0,2,apartment,73.0,3,none,no_special,0.0
2017-07-21,240000.0,69001,53.43,0.0,0.0,0.0,0.0,3,apartment,62.0,3,none,no_special,0.0
2017-07-12,161500.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,88.0,5,none,no_special,0.0
2017-07-19,244000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,69.0,3,none,no_special,0.0
2017-07-31,253000.0,69005,0.0,82.7,0.0,0.0,0.0,2,apartment,82.0,4,none,no_special,0.0
2017-07-28,564400.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,132.0,5,ground,no_special,568.0
2017-08-01,300000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,168.0,5,none,no_special,0.0
2017-07-21,105000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,43.0,1,none,no_special,0.0
2017-07-06,477710.0,69004,104.5,0.0,0.0,0.0,0.0,2,apartment,70.0,3,none,no_special,0.0
2017-07-12,445000.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,70.0,3,ground,no_special,753.0
2017-07-31,310000.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,80.0,3,none,no_special,0.0
2017-07-31,310000.0,69004,84.5,0.0,0.0,0.0,0.0,2,apartment,84.0,3,none,no_special,0.0
2017-07-06,219850.0,69005,47.9,0.0,0.0,0.0,0.0,1,apartment,39.0,2,none,no_special,0.0
2017-07-13,171500.0,69004,50.68,0.0,0.0,0.0,0.0,1,apartment,50.0,2,none,no_special,0.0
2017-08-02,290000.0,69001,71.01,0.0,0.0,0.0,0.0,1,apartment,69.0,2,none,no_special,0.0
2017-08-04,235000.0,69001,56.2,0.0,0.0,0.0,0.0,1,apartment,50.0,2,none,no_special,0.0
2017-08-04,157000.0,69009,81.25,0.0,0.0,0.0,0.0,2,apartment,82.0,4,none,no_special,0.0
2017-07-11,276000.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,47.0,2,none,no_special,0.0
2017-07-17,506000.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,88.0,4,none,no_special,0.0
2017-07-31,332190.0,69009,0.0,91.11,0.0,0.0,0.0,2,apartment,91.0,4,none,no_special,0.0
2017-07-24,296000.0,69009,65.34,0.0,0.0,0.0,0.0,1,apartment,65.0,3,none,no_special,0.0
2017-07-25,365000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,138.0,6,none,no_special,0.0
2017-07-28,158000.0,69005,0.0,72.66,0.0,0.0,0.0,2,apartment,83.0,4,none,no_special,0.0
2017-07-17,641250.0,69001,0.0,91.89,0.0,0.0,0.0,2,apartment,91.0,3,none,no_special,0.0
2017-07-18,230000.0,69005,104.78,0.0,0.0,0.0,0.0,2,apartment,113.0,5,none,no_special,0.0
2017-07-17,290000.0,69002,79.07,0.0,0.0,0.0,0.0,1,apartment,80.0,3,none,no_special,0.0
2017-07-24,513240.0,69001,123.26,0.0,0.0,0.0,0.0,3,apartment,142.0,4,none,no_special,0.0
2017-08-04,515000.0,69009,0.0,0.0,0.0,0.0,0.0,0,house,100.0,6,ground,no_special,917.0
2017-07-28,357150.0,69004,0.0,0.0,0.0,0.0,0.0,4,apartment,38.0,2,none,no_special,0.0
2017-07-28,357150.0,69004,0.0,0.0,73.11,0.0,0.0,3,apartment,34.0,2,none,no_special,0.0
2017-07-21,130000.0,69001,22.63,0.0,0.0,0.0,0.0,1,apartment,22.0,1,none,no_special,0.0
2017-07-24,240000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,69.0,4,none,no_special,0.0
2017-07-26,390000.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,70.0,3,gardens,no_special,495.0
2017-07-26,390000.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,70.0,3,ground,no_special,395.0
2017-07-26,390000.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,70.0,3,gardens,no_special,379.0
2017-08-04,102000.0,69009,28.09,0.0,0.0,0.0,0.0,1,apartment,28.0,2,none,no_special,0.0
2017-08-02,350000.0,69004,0.0,88.9,0.0,0.0,0.0,2,apartment,88.0,3,none,no_special,0.0
2017-07-25,305500.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,71.0,3,none,no_special,0.0
2017-07-13,275000.0,69005,87.59,0.0,0.0,0.0,0.0,1,apartment,86.0,4,none,no_special,0.0
2017-07-04,330000.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,82.0,3,none,no_special,0.0
2017-07-19,126000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,25.0,1,none,no_special,0.0
2017-08-02,435000.0,69004,0.0,0.0,0.0,0.0,0.0,0,house,52.0,3,ground,no_special,297.0
2017-08-10,510000.0,69005,122.5,0.0,0.0,0.0,0.0,2,apartment,120.0,3,none,no_special,0.0
2017-07-31,457640.0,69005,77.0,0.0,0.0,0.0,0.0,1,apartment,78.0,3,none,no_special,0.0
2017-07-13,400000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,94.0,4,none,no_special,0.0
2017-07-17,171600.0,69005,80.55,0.0,0.0,0.0,0.0,1,apartment,78.0,4,none,no_special,0.0
2017-08-02,120000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,169.0,4,none,no_special,0.0
2017-08-02,120000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,38.0,2,none,no_special,0.0
2017-07-13,306200.0,69004,60.32,0.0,0.0,0.0,0.0,2,apartment,59.0,3,none,no_special,0.0
2017-07-21,210000.0,69005,41.47,41.47,0.0,0.0,0.0,2,apartment,45.0,2,none,no_special,0.0
2017-07-18,234100.0,69009,72.04,0.0,0.0,0.0,0.0,2,apartment,72.0,4,none,no_special,0.0
2017-07-25,185622.0,69005,0.0,45.36,0.0,0.0,0.0,3,apartment,115.0,3,none,no_special,0.0
2017-07-28,525285.0,69001,112.85,0.0,0.0,0.0,0.0,3,apartment,107.0,3,none,no_special,0.0
2017-07-27,447882.0,69002,0.0,0.0,0.0,0.0,0.0,2,apartment,56.0,2,none,no_special,0.0
2017-07-27,447882.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,37.0,2,none,no_special,0.0
2017-07-28,562800.0,69004,0.0,0.0,0.0,0.0,0.0,3,apartment,154.0,5,none,no_special,0.0
2017-07-21,234300.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,64.0,2,none,no_special,0.0
2017-07-21,162000.0,69001,0.0,0.0,0.0,0.0,0.0,3,apartment,33.0,1,none,no_special,0.0
2017-07-21,162000.0,69001,0.0,0.0,0.0,0.0,0.0,3,apartment,23.0,1,none,no_special,0.0
2017-07-24,137000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,56.0,3,none,no_special,0.0
2017-07-21,409730.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,120.0,3,none,no_special,0.0
2017-07-31,187500.0,69004,58.59,0.0,0.0,0.0,0.0,1,apartment,60.0,3,none,no_special,0.0
2017-08-04,240000.0,69002,0.0,0.0,0.0,0.0,0.0,2,apartment,48.0,3,none,no_special,0.0
2017-07-28,220000.0,69004,56.82,0.0,0.0,0.0,0.0,1,apartment,65.0,2,none,no_special,0.0
2017-07-21,305500.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,93.0,4,none,no_special,0.0
2017-07-20,190000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,52.0,2,none,no_special,0.0
2017-07-27,225000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,33.0,1,none,no_special,0.0
2017-07-26,237900.0,69005,0.0,96.61,0.0,0.0,0.0,2,apartment,110.0,5,none,no_special,0.0
2017-07-25,295400.0,69002,0.0,0.0,0.0,0.0,0.0,3,apartment,60.0,3,none,no_special,0.0
2017-07-21,493095.0,69004,100.77,0.0,0.0,0.0,0.0,2,apartment,105.0,5,none,no_special,0.0
2017-07-27,275000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,54.0,2,none,no_special,0.0
2017-07-31,170000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,48.0,2,none,no_special,0.0
2017-07-20,392000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,83.0,3,none,no_special,0.0
2017-07-31,345000.0,69009,83.75,0.0,0.0,0.0,0.0,1,apartment,83.0,4,none,no_special,0.0
2017-08-04,325950.0,69005,0.0,95.17,0.0,0.0,0.0,2,apartment,95.0,4,none,no_special,0.0
2017-08-04,600000.0,69002,117.3,0.0,0.0,0.0,0.0,1,apartment,106.0,4,none,no_special,0.0
2017-07-27,377400.0,69005,94.03,0.0,0.0,0.0,0.0,2,apartment,94.0,4,none,no_special,0.0
2017-07-07,250000.0,69009,0.0,0.0,0.0,0.0,0.0,1,house,106.0,5,none,no_special,0.0
2017-07-22,700000.0,69004,0.0,0.0,0.0,0.0,0.0,2,apartment,140.0,5,none,no_special,0.0
2017-08-03,147000.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,26.0,2,none,no_special,0.0
2017-08-03,147000.0,69004,0.0,32.23,0.0,0.0,0.0,2,apartment,34.0,3,none,no_special,0.0
2017-08-08,248921.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,63.0,3,none,no_special,0.0
2017-08-09,195220.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,47.0,2,none,no_special,0.0
2017-07-04,122000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,46.0,3,none,no_special,0.0
2017-07-04,122000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,49.0,2,none,no_special,0.0
2017-07-26,249000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,51.0,2,none,no_special,0.0
2017-07-27,293850.0,69004,70.8,0.0,0.0,0.0,0.0,1,apartment,70.0,3,none,no_special,0.0
2017-07-21,346000.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,62.0,3,none,no_special,0.0
2017-07-21,346000.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,35.0,1,none,no_special,0.0
2017-07-27,850000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,46.0,2,ground,no_special,173.0
2017-07-27,850000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,40.0,1,ground,no_special,173.0
2017-07-27,850000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,51.0,3,ground,no_special,173.0
2017-07-27,850000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,91.0,4,ground,no_special,173.0
2017-07-27,850000.0,69005,0.0,0.0,0.0,0.0,0.0,0,apartment,21.0,1,ground,no_special,173.0
2017-07-24,127900.0,69009,24.08,0.0,0.0,0.0,0.0,1,apartment,28.0,2,none,no_special,0.0
2017-08-04,735850.0,69004,154.5,0.0,0.0,0.0,0.0,1,apartment,112.0,4,none,no_special,0.0
2017-07-27,239500.0,69001,0.0,76.14,0.0,0.0,0.0,2,apartment,76.0,3,none,no_special,0.0
2017-08-01,356000.0,69001,0.0,80.89,0.0,0.0,0.0,2,apartment,87.0,3,none,no_special,0.0
2017-07-27,241930.0,69004,0.0,68.14,0.0,0.0,0.0,2,apartment,66.0,4,none,no_special,0.0
2017-07-28,350000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,66.0,2,none,no_special,0.0
2017-07-28,142950.0,69009,35.17,0.0,0.0,0.0,0.0,1,apartment,35.0,2,none,no_special,0.0
2017-07-28,167000.0,69001,0.0,46.29,0.0,0.0,0.0,2,apartment,48.0,2,none,no_special,0.0
2017-07-31,203000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,89.0,5,none,no_special,0.0
2017-07-28,257300.0,69005,40.2,0.0,0.0,0.0,0.0,1,apartment,43.0,2,none,no_special,0.0
2017-07-28,1075000.0,69009,0.0,0.0,0.0,0.0,0.0,0,apartment,42.0,1,ground,no_special,158.0
2017-07-28,1075000.0,69009,0.0,0.0,0.0,0.0,0.0,0,apartment,82.0,3,ground,no_special,158.0
2017-07-28,1075000.0,69009,0.0,0.0,0.0,0.0,0.0,0,apartment,15.0,0,ground,no_special,158.0
2017-07-28,1075000.0,69009,0.0,0.0,0.0,0.0,0.0,0,apartment,17.0,1,ground,no_special,158.0
2017-07-28,1075000.0,69009,0.0,0.0,0.0,0.0,0.0,0,apartment,35.0,1,ground,no_special,158.0
2017-07-28,1075000.0,69009,0.0,0.0,0.0,0.0,0.0,0,apartment,82.0,3,ground,no_special,158.0
2017-08-01,355000.0,69009,0.0,0.0,0.0,0.0,0.0,0,house,83.0,3,ground,no_special,510.0
2017-07-17,279000.0,69005,0.0,90.01,0.0,0.0,0.0,2,apartment,90.0,4,none,no_special,0.0
2017-07-28,263500.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,56.0,3,none,no_special,0.0
2017-07-31,580000.0,69002,116.51,0.0,0.0,0.0,0.0,2,apartment,121.0,4,none,no_special,0.0
2017-07-27,248000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,56.0,2,none,no_special,0.0
2017-07-24,162400.0,69009,55.56,0.0,0.0,0.0,0.0,1,apartment,55.0,2,none,no_special,0.0
2017-07-28,300000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,90.0,3,none,no_special,0.0
2017-07-24,275000.0,69001,72.75,0.0,0.0,0.0,0.0,2,apartment,70.0,3,none,no_special,0.0
2017-07-31,226700.0,69009,0.0,68.6,0.0,0.0,0.0,2,apartment,68.0,3,none,no_special,0.0
2017-07-31,151000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,81.0,5,none,no_special,0.0
2017-07-26,150000.0,69002,0.0,0.0,0.0,0.0,0.0,1,apartment,18.0,1,none,no_special,0.0
2017-08-08,250800.0,69005,0.0,89.36,0.0,0.0,0.0,2,apartment,92.0,4,none,no_special,0.0
2017-07-31,181415.0,69009,74.8,0.0,0.0,0.0,0.0,2,apartment,74.0,3,none,no_special,0.0
2017-08-08,259000.0,69002,70.37,0.0,0.0,0.0,0.0,1,apartment,65.0,2,none,no_special,0.0
2017-07-24,244000.0,69004,64.28,0.0,0.0,0.0,0.0,1,apartment,80.0,2,none,no_special,0.0
2017-08-04,314350.0,69004,0.0,0.0,0.0,0.0,0.0,2,apartment,60.0,3,none,no_special,0.0
2017-07-25,188000.0,69005,0.0,0.0,0.0,0.0,0.0,1,apartment,67.0,4,none,no_special,0.0
2017-07-31,572250.0,69002,0.0,0.0,0.0,0.0,0.0,2,apartment,100.0,3,none,no_special,0.0
2017-07-26,233400.0,69001,53.71,0.0,0.0,0.0,0.0,1,apartment,53.0,2,none,no_special,0.0
2017-07-27,228510.0,69009,70.12,0.0,0.0,0.0,0.0,1,apartment,70.0,3,none,no_special,0.0
2017-07-27,345500.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,42.0,1,none,no_special,0.0
2017-07-27,345500.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,32.0,1,none,no_special,0.0
2017-08-04,385000.0,69005,103.38,0.0,0.0,0.0,0.0,1,house,81.0,5,pleasure_grounds,park,1131.0
2017-08-04,385000.0,69005,103.38,0.0,0.0,0.0,0.0,1,house,81.0,5,ground,no_special,500.0
2017-07-27,196000.0,69001,38.9,0.0,0.0,0.0,0.0,1,apartment,35.0,2,none,no_special,0.0
2017-07-31,204000.0,69009,33.75,0.0,0.0,0.0,0.0,1,apartment,33.0,1,none,no_special,0.0
2017-07-27,193830.0,69001,55.38,0.0,0.0,0.0,0.0,1,apartment,56.0,2,none,no_special,0.0
2017-07-26,110400.0,69005,22.46,0.0,0.0,0.0,0.0,1,apartment,23.0,1,none,no_special,0.0
2017-07-27,250000.0,69002,50.05,0.0,0.0,0.0,0.0,1,apartment,48.0,2,none,no_special,0.0
2017-08-16,700300.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,166.0,6,ground,no_special,387.0
2017-07-25,220000.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,69.0,1,none,no_special,0.0
2017-07-25,220000.0,69001,63.4,0.0,0.0,0.0,0.0,1,apartment,63.0,2,none,no_special,0.0
2017-07-28,181000.0,69004,0.0,0.0,0.0,0.0,0.0,1,house,200.0,6,none,no_special,0.0
2017-07-31,410000.0,69004,126.22,0.0,0.0,0.0,0.0,1,apartment,106.0,3,none,no_special,0.0
2017-07-31,146900.0,69005,50.6,0.0,0.0,0.0,0.0,2,apartment,52.0,2,none,no_special,0.0
2017-07-31,256071.0,69009,70.89,0.0,0.0,0.0,0.0,1,apartment,71.0,3,none,no_special,0.0
2017-07-31,165000.0,69001,43.14,0.0,0.0,0.0,0.0,1,apartment,47.0,2,none,no_special,0.0
2017-07-28,167000.0,69009,68.21,0.0,0.0,0.0,0.0,2,apartment,65.0,4,none,no_special,0.0
2017-07-27,204000.0,69004,0.0,82.95,0.0,0.0,0.0,2,apartment,82.0,5,none,no_special,0.0
2017-07-28,157500.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,31.0,1,none,no_special,0.0
2017-08-17,191900.0,69004,31.53,0.0,0.0,0.0,0.0,1,apartment,46.0,1,none,no_special,0.0
2017-07-26,265250.0,69004,0.0,0.0,0.0,0.0,0.0,2,apartment,81.0,4,none,no_special,0.0
2017-08-04,343750.0,69005,0.0,91.77,0.0,0.0,0.0,2,apartment,89.0,3,none,no_special,0.0
2017-08-03,106000.0,69009,65.37,0.0,0.0,0.0,0.0,2,apartment,66.0,4,none,no_special,0.0
2017-08-03,150000.0,69009,54.99,0.0,0.0,0.0,0.0,2,apartment,57.0,2,none,no_special,0.0
2017-08-07,250700.0,69009,100.75,0.0,0.0,0.0,0.0,1,apartment,97.0,3,none,no_special,0.0
2017-08-04,127500.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,48.0,2,none,no_special,0.0
2017-08-08,131689.0,69009,36.7,0.0,0.0,0.0,0.0,1,apartment,44.0,2,none,no_special,0.0
2017-08-09,191900.0,69009,0.0,69.19,0.0,0.0,0.0,2,apartment,69.0,3,none,no_special,0.0
2017-08-01,225000.0,69005,70.06,0.0,0.0,0.0,0.0,2,apartment,70.0,3,none,no_special,0.0
2017-08-09,207835.0,69009,0.0,0.0,0.0,0.0,0.0,0,house,92.0,4,ground,no_special,155.0
2017-08-03,130000.0,69004,22.92,0.0,0.0,0.0,0.0,2,apartment,24.0,1,none,no_special,0.0
2017-08-24,400500.0,69001,91.12,0.0,0.0,0.0,0.0,1,apartment,92.0,3,none,no_special,0.0
2017-08-01,225240.0,69004,0.0,0.0,46.02,0.0,0.0,3,apartment,46.0,2,none,no_special,0.0
2017-08-04,108000.0,69009,81.65,0.0,0.0,0.0,0.0,2,apartment,83.0,4,none,no_special,0.0
2017-08-24,591700.0,69001,0.0,141.68,0.0,0.0,0.0,2,apartment,139.0,6,none,no_special,0.0
2017-08-04,1112850.0,69002,270.25,85.89,0.0,0.0,0.0,2,apartment,270.0,6,none,no_special,0.0
2017-08-23,190000.0,69005,34.57,0.0,0.0,0.0,0.0,1,apartment,36.0,3,none,no_special,0.0
2017-08-23,165500.0,69009,82.92,0.0,0.0,0.0,0.0,2,apartment,80.0,3,none,no_special,0.0
2017-08-04,160000.0,69009,54.08,0.0,0.0,0.0,0.0,1,apartment,65.0,3,none,no_special,0.0
2017-08-02,210000.0,69005,73.33,0.0,0.0,0.0,0.0,2,apartment,73.0,3,none,no_special,0.0
2017-08-25,247000.0,69009,69.14,0.0,0.0,0.0,0.0,1,apartment,70.0,3,none,no_special,0.0
2017-08-01,130200.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,69.0,4,none,no_special,0.0
2017-08-04,163000.0,69009,0.0,74.83,0.0,0.0,0.0,2,apartment,68.0,4,none,no_special,0.0
2017-08-28,315000.0,69004,0.0,56.06,0.0,0.0,0.0,2,apartment,56.0,3,none,no_special,0.0
2017-08-03,392500.0,69005,81.85,0.0,0.0,0.0,0.0,1,apartment,87.0,4,none,no_special,0.0
2017-08-01,130000.0,69005,56.83,0.0,0.0,0.0,0.0,2,apartment,59.0,3,none,no_special,0.0
2017-08-04,105000.0,69009,28.37,0.0,0.0,0.0,0.0,3,apartment,29.0,1,none,no_special,0.0
2017-07-31,139000.0,69004,0.0,0.0,0.0,0.0,0.0,1,apartment,31.0,2,none,no_special,0.0
2017-08-03,143000.0,69005,0.0,61.53,0.0,0.0,0.0,2,apartment,62.0,3,none,no_special,0.0
2017-08-03,142250.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,37.0,1,none,no_special,0.0
2017-08-07,140000.0,69009,0.0,0.0,0.0,0.0,0.0,1,apartment,88.0,2,none,no_special,0.0
2017-07-31,166500.0,69001,0.0,0.0,0.0,0.0,0.0,1,apartment,28.0,2,none,no_special,0.0
2017-08-04,120000.0,69009,0.0,55.92,0.0,0.0,0.0,2,apartment,57.0,3,none,no_special,0.0
2017-08-07,397000.0,69002,71.63,0.0,0.0,0.0,0.0,1,apartment,72.0,3,none,no_special,0.0
2017-08-03,211350.0,69004,55.65,0.0,0.0,0.0,0.0,1,apartment,56.0,3,none,no_special,0.0
2017-08-04,210000.0,69009,61.79,0.0,0.0,0.0,0.0,1,apartment,62.0,3,none,no_special,0.0
2017-08-23,120000.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,50.0,2,none,no_special,0.0
2017-08-04,104000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,66.0,4,none,no_special,0.0
2017-08-29,155000.0,69009,0.0,0.0,0.0,0.0,0.0,2,apartment,51.0,1,none,no_special,0.0
2017-07-21,529600.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,137.0,4,none,no_special,0.0
2017-08-04,220000.0,69009,85.22,0.0,0.0,0.0,0.0,2,apartment,85.0,4,none,no_special,0.0
2017-08-09,300000.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,65.0,3,none,no_special,0.0
2017-08-09,300000.0,69001,0.0,0.0,0.0,0.0,0.0,2,apartment,29.0,1,none,no_special,0.0
2017-08-07,129000.0,69009,59.23,0.0,0.0,0.0,0.0,1,apartment,56.0,2,none,no_special,0.0
2017-08-28,135000.0,69005,0.0,0.0,0.0,0.0,0.0,2,apartment,66.0,4,none,no_special,0.0
2017-08-28,630800.0,69005,0.0,0.0,0.0,0.0,0.0,0,house,107.0,3,ground,no_special,675.0
2017-08-29,285100.0,69001,0.0,0.0,60.52,0.0,0.0,4,apartment,54.0,2,none,no_special,0.0
2017-08-02,150800.0,69005,65.3,0.0,0.0,0.0,0.0,2,apartment,76.0,3,none,no_special,0.0
2017-08-01,205850.0,69005,53.1,0.0,0.0,0.0,0.0,1,apartment,51.0,2,none,no_special,0.0
